交易標的,土地移轉總面積平方公尺,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,主建物面積,附屬建物面積,陽台面積,電梯,真實單價(元/平方公尺),交易年,交易月,建築完成年,屋齡,移轉層次_num,總樓層數_num,是否為頂樓,土地筆數,建物棟數,車位數,鄉鎮市區_中區,鄉鎮市區_北區,鄉鎮市區_北屯區,鄉鎮市區_南區,鄉鎮市區_南屯區,鄉鎮市區_后里區,鄉鎮市區_外埔區,鄉鎮市區_大安區,鄉鎮市區_大甲區,鄉鎮市區_大肚區,鄉鎮市區_大里區,鄉鎮市區_大雅區,鄉鎮市區_太平區,鄉鎮市區_新社區,鄉鎮市區_東勢區,鄉鎮市區_東區,鄉鎮市區_梧棲區,鄉鎮市區_沙鹿區,鄉鎮市區_清水區,鄉鎮市區_潭子區,鄉鎮市區_烏日區,鄉鎮市區_石岡區,鄉鎮市區_神岡區,鄉鎮市區_西區,鄉鎮市區_西屯區,鄉鎮市區_豐原區,鄉鎮市區_霧峰區,鄉鎮市區_龍井區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_其他,建物型態_華廈(10層含以下有電梯),建物型態_透天厝,主要用途_住商用,主要用途_住家用,主要用途_其他,主要用途_商業用,主要用途_辦公用,主要建材_其他,主要建材_加強磚造,主要建材_鋼筋混凝土造,主要建材_鋼骨鋼筋混凝土造、鋼筋混凝土造,車位類別_一樓平面,車位類別_其他,車位類別_升降平面,車位類別_升降機械,車位類別_坡道平面,車位類別_坡道機械,車位類別_塔式車位,使用分區_一般農業區,使用分區_住,使用分區_其他,使用分區_商,使用分區_山坡地保育區,使用分區_工,使用分區_工業區,使用分區_特定農業區,使用分區_農,使用分區_都市：其他:住宅區,使用分區_都市：其他:保護區,使用分區_都市：其他:第一之二種住宅區,使用分區_都市：其他:第一種新市政中心專用區,使用分區_都市：其他:第三種新市政中心專用區,使用分區_都市：其他:第三種遊憩區,使用分區_都市：其他:第二種住宅區,使用分區_都市：其他:第二種創新研發專用區,使用分區_都市：其他:第五種新市政中心專用區,使用分區_都市：其他:第八種新市政中心專用區,使用分區_都市：其他:第六種新市政中心專用區,使用分區_都市：其他:第四種新市政中心專用區,使用分區_都市：其他:道路用地,使用分區_都市：其他:風景區,使用分區_鄉村區,Income_Median,Higher_Ed_Ratio,id,Address,Response_Address,Response_X,Response_Y
房地(土地+建物)+車位,16.97,162.92000000000002,3,2,2,1,1,15020000.0,104586,33.17,1450000.0,78.47,0.0,6.43,1,104585.74181117534,2020,12,2025.0,0.0,7.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.32,157.95999999999998,3,2,2,1,1,14880000.0,105617,33.17,1700000.0,76.22,0.0,5.44,1,105617.43729465504,2020,12,2025.0,0.0,8.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,172.3,3,2,2,1,1,16730000.0,108036,33.18,1700000.0,82.91,0.0,8.13,1,108036.22771707876,2020,12,2025.0,0.0,13.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,17.38,166.0,3,2,2,1,1,16080000.0,109012,33.17,1600000.0,82.34,0.0,4.58,1,109011.51848227058,2020,12,2025.0,0.0,13.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.97,162.92000000000002,3,2,2,1,1,15600000.0,107900,33.17,1600000.0,78.47,0.0,6.43,1,107899.80732177263,2020,12,2025.0,0.0,17.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,172.3,3,2,2,1,1,16980000.0,109833,33.18,1700000.0,82.91,0.0,8.13,1,109833.23749281195,2020,12,2025.0,0.0,17.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,24.22,142.4,3,2,2,1,1,7000000.0,52931,29.99,1050000.0,67.39,0.0,8.0,1,52931.23387598968,2020,12,2025.0,0.0,5.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,18.66,101.41,2,2,1,1,1,5300000.0,51528,15.05,850000.0,50.89,0.0,7.0,1,51528.485409912,2020,12,2025.0,0.0,12.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,18.66,116.35,2,2,1,1,1,5650000.0,51528,29.99,1200000.0,50.89,0.0,7.0,1,51528.485409912,2020,12,2025.0,0.0,13.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,24.22,172.39,2,2,2,1,1,7990000.0,52397,59.98,2100000.0,67.39,0.0,8.0,1,52397.47353438306,2020,12,2025.0,0.0,5.0,14.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,23.82,140.92000000000002,2,2,2,1,1,7000000.0,51834,29.99,1250000.0,66.43,0.0,7.91,1,51834.49021905705,2020,12,2025.0,0.0,7.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,23.82,140.92000000000002,3,2,2,1,1,6900000.0,51834,29.99,1150000.0,66.43,0.0,7.91,1,51834.49021905705,2020,12,2025.0,0.0,11.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,20.29,180.44,3,2,2,1,1,23050000.0,143655,31.82,1700000.0,86.27,0.0,10.28,1,143654.958955726,2020,12,2025.0,0.0,5.0,27.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,24.1,215.5,3,2,2,1,1,25190000.0,143061,61.09,3100000.0,87.77,0.0,12.54,1,143060.68259827732,2020,12,2025.0,0.0,8.0,27.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.97,162.92000000000002,3,2,2,1,1,15060000.0,104894,33.17,1450000.0,78.47,0.0,6.43,1,104894.02697495183,2020,12,2025.0,0.0,5.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,17.38,166.0,3,2,2,1,1,15610000.0,104728,33.18,1700000.0,82.34,0.0,4.58,1,104728.20358379764,2020,12,2025.0,0.0,3.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,172.3,3,2,2,1,1,16970000.0,109761,33.18,1700000.0,82.91,0.0,8.13,1,109761.35710178265,2020,12,2025.0,0.0,18.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.32,157.95999999999998,3,2,2,1,1,15250000.0,108582,33.17,1700000.0,76.22,0.0,5.44,1,108582.4184630179,2020,12,2025.0,0.0,17.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.97,162.92000000000002,3,2,2,1,1,15520000.0,107283,33.17,1600000.0,78.47,0.0,6.43,1,107283.23699421964,2020,12,2025.0,0.0,16.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.32,157.95999999999998,3,2,2,1,1,15200000.0,108182,33.17,1700000.0,76.22,0.0,5.44,1,108181.74533215804,2020,12,2025.0,0.0,13.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.32,157.95999999999998,3,2,2,1,1,15250000.0,108983,33.17,1650000.0,76.22,0.0,5.44,1,108983.09159387772,2020,12,2025.0,0.0,16.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,17.38,166.0,3,2,2,1,1,15640000.0,107205,33.17,1400000.0,82.34,0.0,4.58,1,107204.69773394566,2020,12,2025.0,0.0,8.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.32,157.95999999999998,3,2,2,1,1,14770000.0,104744,33.18,1700000.0,76.22,0.0,5.44,1,104744.35005609876,2020,12,2025.0,0.0,6.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.32,157.95999999999998,3,2,2,1,1,14630000.0,105617,33.17,1450000.0,76.22,0.0,5.44,1,105617.43729465504,2020,12,2025.0,0.0,7.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,17.38,166.0,3,2,2,1,1,15580000.0,106753,33.17,1400000.0,82.34,0.0,4.58,1,106752.99254686442,2020,12,2025.0,0.0,9.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,17.38,166.0,3,2,2,1,1,16000000.0,108409,33.17,1600000.0,82.34,0.0,4.58,1,108409.2448994956,2020,12,2025.0,0.0,11.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,172.3,3,2,2,1,1,16780000.0,109107,33.17,1600000.0,82.91,0.0,8.13,1,109106.59095809674,2020,12,2025.0,0.0,18.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,188.88,3,2,2,1,1,18320000.0,111558,49.76,2800000.0,82.91,0.0,8.13,1,111558.3668775158,2020,12,2025.0,0.0,19.0,19.0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,172.3,3,2,2,1,1,16700000.0,108532,33.17,1600000.0,82.91,0.0,8.13,1,108531.58916121614,2020,12,2025.0,0.0,13.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,172.3,3,2,2,1,1,16770000.0,107957,33.17,1750000.0,82.91,0.0,8.13,1,107956.58736433552,2020,12,2025.0,0.0,14.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,10.5,124.87,2,2,1,1,1,9650000.0,85821,28.74,1400000.0,58.39,0.0,6.6,1,85821.28367835222,2020,11,2025.0,0.0,23.0,24.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,56.05838623907972,,,,,
房地(土地+建物)+車位,17.38,166.0,3,2,2,1,1,15610000.0,106602,33.17,1450000.0,82.34,0.0,4.58,1,106602.42415117068,2020,11,2025.0,0.0,6.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,188.88,3,2,2,1,1,16290000.0,102358,49.76,2050000.0,82.91,0.0,8.13,1,102357.67682576193,2020,11,2025.0,0.0,8.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,188.88,3,2,2,1,1,17070000.0,104370,49.76,2550000.0,82.91,0.0,8.13,1,104370.32777458309,2020,11,2025.0,0.0,8.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,172.3,3,2,2,1,1,15920000.0,104003,33.17,1450000.0,82.91,0.0,8.13,1,104003.4500107813,2020,11,2025.0,0.0,9.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.32,157.95999999999998,3,2,2,1,1,14780000.0,105617,33.17,1600000.0,76.22,0.0,5.44,1,105617.43729465504,2020,11,2025.0,0.0,16.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.97,162.92000000000002,3,2,2,1,1,15060000.0,104894,33.17,1450000.0,78.47,0.0,6.43,1,104894.02697495183,2020,11,2025.0,0.0,16.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.36,178.32,4,2,2,1,1,13080000.0,79088,28.74,1250000.0,92.39,0.0,8.68,1,79088.11338414227,2020,11,2025.0,0.0,2.0,24.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,56.05838623907972,,,,,
房地(土地+建物)+車位,13.54,153.95,3,2,2,1,1,11790000.0,84179,28.74,1250000.0,77.06,0.0,7.43,1,84178.57998562415,2020,11,2025.0,0.0,19.0,24.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,56.05838623907972,,,,,
房地(土地+建物)+車位,18.2,172.3,3,2,2,1,1,15830000.0,103357,33.17,1450000.0,82.91,0.0,8.13,1,103356.5729892906,2020,11,2025.0,0.0,7.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.97,162.92000000000002,3,2,2,1,1,15200000.0,104817,33.17,1600000.0,78.47,0.0,6.43,1,104816.95568400771,2020,11,2025.0,0.0,18.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,10.5,124.87,2,2,1,1,1,9450000.0,85301,28.74,1250000.0,58.39,0.0,6.6,1,85301.1546863622,2020,11,2025.0,0.0,20.0,24.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,56.05838623907972,,,,,
房地(土地+建物)+車位,24.22,143.21,3,2,2,1,1,6980000.0,51934,29.99,1100000.0,67.87,0.0,8.0,1,51934.28722840487,2020,11,2025.0,0.0,3.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,24.22,143.21,3,2,2,1,1,7200000.0,53877,29.99,1100000.0,67.87,0.0,8.0,1,53877.40681858328,2020,11,2025.0,0.0,5.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,24.22,143.21,3,2,2,1,1,7320000.0,53171,29.99,1300000.0,67.87,0.0,8.0,1,53170.81787670023,2020,11,2025.0,0.0,7.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,24.22,143.21,2,2,2,1,1,7500000.0,53436,29.99,1450000.0,67.87,0.0,8.0,1,53435.78872990637,2020,11,2025.0,0.0,9.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,19.06,116.75,2,2,1,1,1,5460000.0,48585,28.04,1150000.0,52.05,0.0,7.43,1,48585.277871716826,2020,11,2025.0,0.0,4.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,23.82,140.92000000000002,3,2,2,1,1,7070000.0,51564,29.99,1350000.0,66.43,0.0,7.91,1,51564.04940052284,2020,11,2025.0,0.0,6.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
